Value,Occurrences,Indices
221,24,"[477, 557, 598, 843, 891, 938, 1406, 1525, 1602, 1625, 1654, 1812, 1884, 1948, 1963, 1984, 2069, 2154, 2191, 2337, 2629, 2687, 2697, 2745]"
222,31,"[298, 733, 894, 954, 986, 1025, 1062, 1317, 1349, 1368, 1463, 1549, 1607, 1635, 1652, 1697, 1857, 1978, 1997, 2003, 2011, 2207, 2311, 2509, 2532, 2550, 2657, 2663, 2724, 2804, 2827]"
223,27,"[32, 60, 118, 329, 341, 422, 516, 552, 558, 586, 656, 887, 1576, 1737, 1853, 1996, 2029, 2076, 2244, 2363, 2575, 2623, 2637, 2638, 2665, 2685, 2722]"
224,17,"[218, 236, 294, 565, 695, 907, 1079, 1493, 1670, 1835, 2059, 2305, 2361, 2390, 2486, 2497, 2861]"
225,36,"[92, 122, 230, 263, 273, 288, 601, 622, 682, 706, 747, 904, 1181, 1243, 1367, 1410, 1433, 1554, 1557, 1611, 1672, 1890, 1976, 2012, 2081, 2177, 2197, 2202, 2415, 2520, 2591, 2595, 2646, 2708, 2800, 2847]"
226,26,"[175, 364, 429, 534, 602, 707, 959, 1108, 1250, 1254, 1270, 1473, 1805, 1811, 1929, 2144, 2160, 2246, 2353, 2442, 2527, 2537, 2754, 2815, 2821, 2841]"
227,22,"[85, 472, 519, 525, 868, 1180, 1280, 1555, 1564, 1573, 1834, 1912, 2176, 2228, 2230, 2232, 2286, 2351, 2379, 2418, 2475, 2767]"
228,33,"[16, 517, 535, 566, 621, 720, 820, 829, 867, 978, 1176, 1225, 1435, 1534, 1561, 1571, 1614, 1651, 1725, 1757, 1790, 1815, 1906, 1925, 2099, 2153, 2404, 2417, 2487, 2515, 2516, 2738, 2864]"
229,41,"[41, 73, 115, 269, 279, 349, 396, 469, 527, 1031, 1133, 1154, 1229, 1342, 1360, 1379, 1408, 1603, 1617, 1726, 1750, 1769, 1839, 1849, 1946, 1957, 2034, 2040, 2049, 2124, 2131, 2271, 2290, 2360, 2372, 2458, 2482, 2495, 2750, 2877, 2887]"
230,35,"[2, 42, 120, 215, 512, 670, 1175, 1205, 1325, 1354, 1441, 1579, 1600, 1674, 1721, 1758, 1766, 1816, 1889, 1911, 2039, 2066, 2127, 2239, 2241, 2457, 2492, 2553, 2555, 2580, 2766, 2830, 2835, 2874, 2880]"
231,20,"[22, 216, 653, 928, 951, 1028, 1038, 1118, 1164, 1220, 1429, 1618, 1983, 2091, 2186, 2321, 2349, 2501, 2727, 2768]"
232,34,"[82, 432, 548, 908, 1043, 1054, 1084, 1255, 1263, 1356, 1396, 1469, 1559, 1566, 1580, 1588, 1640, 1903, 1909, 2183, 2203, 2204, 2208, 2328, 2356, 2383, 2389, 2436, 2499, 2547, 2562, 2628, 2763, 2849]"
233,28,"[176, 235, 374, 728, 1039, 1042, 1251, 1264, 1306, 1314, 1447, 1677, 1782, 1817, 1969, 2048, 2185, 2193, 2307, 2344, 2411, 2446, 2466, 2541, 2590, 2715, 2820, 2843]"
234,36,"[162, 468, 546, 692, 723, 924, 1115, 1170, 1207, 1294, 1298, 1340, 1428, 1464, 1475, 1494, 1643, 1713, 1795, 1880, 1924, 1965, 2028, 2062, 2067, 2107, 2142, 2289, 2438, 2470, 2554, 2561, 2622, 2635, 2776, 2883]"
235,26,"[262, 283, 372, 437, 439, 977, 1117, 1139, 1265, 1291, 1488, 1548, 1578, 1695, 2331, 2369, 2439, 2483, 2491, 2604, 2698, 2726, 2749, 2788, 2856, 2857]"
236,31,"[71, 167, 613, 623, 873, 876, 961, 1036, 1231, 1297, 1409, 1430, 1434, 1538, 1763, 1852, 2043, 2085, 2100, 2288, 2312, 2316, 2374, 2566, 2626, 2678, 2695, 2783, 2802, 2863, 2866]"
237,35,"[211, 529, 575, 590, 823, 882, 947, 969, 1128, 1316, 1326, 1366, 1476, 1509, 1686, 1822, 1947, 2013, 2019, 2060, 2182, 2278, 2285, 2367, 2377, 2388, 2507, 2512, 2518, 2607, 2705, 2714, 2747, 2837, 2871]"
238,46,"[45, 131, 302, 320, 416, 459, 655, 658, 680, 688, 785, 827, 838, 906, 992, 1049, 1052, 1122, 1210, 1295, 1514, 1526, 1581, 1786, 1871, 1942, 1959, 2008, 2017, 2041, 2057, 2063, 2330, 2357, 2538, 2573, 2585, 2675, 2701, 2735, 2751, 2752, 2782, 2818, 2853, 2854]"
239,31,"[80, 567, 569, 677, 699, 975, 996, 1121, 1310, 1339, 1376, 1377, 1432, 1487, 1505, 1831, 2015, 2162, 2187, 2214, 2216, 2226, 2296, 2300, 2373, 2385, 2403, 2414, 2519, 2693, 2852]"
240,68,"[69, 96, 177, 178, 246, 345, 435, 438, 476, 570, 582, 635, 722, 731, 742, 743, 744, 753, 794, 811, 871, 893, 911, 918, 960, 962, 994, 995, 1067, 1093, 1103, 1110, 1258, 1259, 1334, 1415, 1419, 1528, 1575, 1592, 1650, 1653, 1770, 1780, 1788, 1836, 1856, 1863, 1886, 1891, 1900, 1955, 2096, 2172, 2209, 2252, 2440, 2476, 2503, 2542, 2564, 2588, 2617, 2634, 2639, 2694, 2716, 2801]"
241,34,"[278, 308, 390, 524, 679, 686, 798, 807, 808, 825, 948, 997, 999, 1095, 1109, 1266, 1277, 1424, 1456, 1590, 1598, 1687, 1746, 1902, 2129, 2291, 2524, 2583, 2667, 2703, 2756, 2833, 2879, 2886]"
242,49,"[128, 291, 395, 450, 488, 580, 687, 726, 1040, 1048, 1143, 1234, 1288, 1290, 1321, 1495, 1523, 1524, 1605, 1716, 1759, 1797, 1858, 1908, 1939, 1966, 2082, 2104, 2112, 2164, 2179, 2180, 2181, 2302, 2375, 2381, 2441, 2445, 2451, 2514, 2593, 2603, 2664, 2734, 2759, 2794, 2824, 2851, 2878]"
243,34,"[596, 611, 663, 768, 866, 925, 1002, 1003, 1047, 1066, 1107, 1120, 1137, 1245, 1249, 1296, 1375, 1425, 1519, 1582, 1623, 1738, 1767, 1814, 1971, 2135, 2184, 2222, 2264, 2334, 2392, 2400, 2816, 2846]"
244,34,"[81, 249, 326, 458, 607, 674, 737, 760, 890, 952, 1211, 1219, 1226, 1333, 1337, 1383, 1413, 1638, 1681, 1820, 1913, 2064, 2106, 2293, 2342, 2370, 2407, 2465, 2498, 2556, 2576, 2774, 2839, 2869]"
245,30,"[155, 228, 271, 292, 313, 359, 573, 727, 863, 1223, 1238, 1253, 1393, 1586, 1719, 1729, 1855, 1859, 1998, 2010, 2165, 2243, 2468, 2539, 2670, 2692, 2748, 2755, 2786, 2882]"
246,34,"[250, 258, 268, 391, 452, 478, 507, 672, 853, 881, 915, 955, 1044, 1060, 1206, 1216, 1241, 1311, 1348, 1374, 1510, 1532, 1724, 1772, 1905, 2046, 2284, 2338, 2386, 2408, 2533, 2587, 2699, 2845]"
247,35,"[243, 327, 386, 463, 470, 480, 539, 875, 956, 1105, 1267, 1486, 1490, 1610, 1673, 1675, 1715, 1778, 1860, 1967, 2068, 2088, 2212, 2235, 2281, 2297, 2427, 2433, 2473, 2571, 2661, 2666, 2834, 2840, 2848]"
248,43,"[109, 129, 138, 241, 323, 360, 376, 536, 666, 681, 764, 795, 830, 839, 901, 929, 963, 1064, 1201, 1202, 1395, 1527, 1690, 1740, 1742, 1762, 1765, 1810, 1869, 1927, 2014, 2032, 2072, 2108, 2121, 2146, 2236, 2256, 2295, 2335, 2456, 2614, 2718]"
249,43,"[145, 158, 160, 170, 208, 402, 428, 503, 568, 608, 627, 657, 799, 886, 916, 944, 967, 972, 1087, 1094, 1104, 1183, 1187, 1247, 1344, 1388, 1427, 1547, 1583, 1685, 1704, 1776, 1827, 1851, 2023, 2103, 2117, 2169, 2188, 2262, 2267, 2279, 2601]"
250,56,"[61, 77, 173, 186, 251, 257, 284, 305, 333, 338, 377, 393, 408, 449, 505, 589, 625, 645, 652, 673, 889, 913, 991, 1126, 1173, 1186, 1214, 1217, 1248, 1289, 1303, 1307, 1345, 1346, 1431, 1455, 1485, 1604, 1684, 1714, 1732, 1777, 1809, 1854, 1872, 1878, 1937, 2042, 2070, 2109, 2170, 2282, 2298, 2339, 2586, 2744]"
251,59,"[40, 185, 210, 238, 307, 412, 484, 541, 572, 615, 696, 766, 814, 835, 870, 884, 900, 912, 919, 939, 946, 1065, 1078, 1089, 1102, 1150, 1177, 1185, 1188, 1208, 1222, 1336, 1359, 1365, 1371, 1420, 1500, 1516, 1531, 1680, 1698, 1728, 1730, 1813, 1850, 1899, 1916, 1953, 1986, 2058, 2061, 2118, 2174, 2175, 2206, 2432, 2453, 2508, 2521]"
252,82,"[34, 35, 146, 187, 223, 265, 347, 351, 411, 467, 481, 483, 485, 491, 500, 553, 571, 595, 620, 632, 639, 649, 664, 665, 667, 693, 697, 786, 802, 822, 914, 923, 933, 950, 953, 964, 965, 966, 970, 993, 1010, 1076, 1083, 1127, 1140, 1141, 1167, 1169, 1260, 1285, 1287, 1373, 1380, 1404, 1412, 1533, 1539, 1543, 1574, 1628, 1649, 1663, 1703, 1751, 1864, 1914, 1918, 1945, 1958, 2056, 2071, 2092, 2105, 2250, 2313, 2333, 2380, 2412, 2420, 2471, 2543, 2660]"
253,97,"[44, 119, 123, 149, 150, 166, 183, 253, 267, 348, 352, 453, 454, 456, 511, 532, 559, 626, 628, 654, 678, 683, 689, 739, 741, 750, 757, 777, 781, 800, 801, 803, 819, 824, 826, 840, 842, 850, 862, 885, 892, 896, 903, 905, 943, 971, 1037, 1045, 1099, 1106, 1111, 1114, 1123, 1252, 1312, 1347, 1351, 1353, 1418, 1421, 1423, 1437, 1498, 1502, 1506, 1517, 1520, 1541, 1585, 1620, 1655, 1656, 1723, 1731, 1734, 1748, 1823, 1824, 1838, 1907, 1987, 2016, 2021, 2024, 2027, 2065, 2077, 2119, 2253, 2254, 2304, 2324, 2340, 2368, 2371, 2405, 2434]"
254,116,"[127, 140, 147, 266, 293, 392, 409, 410, 413, 445, 451, 460, 461, 486, 498, 515, 518, 597, 675, 690, 711, 715, 738, 740, 755, 756, 759, 784, 832, 833, 834, 836, 837, 857, 872, 883, 935, 936, 979, 1001, 1006, 1008, 1012, 1018, 1041, 1051, 1134, 1135, 1136, 1142, 1146, 1158, 1192, 1204, 1213, 1230, 1232, 1235, 1239, 1293, 1300, 1301, 1304, 1362, 1372, 1387, 1390, 1402, 1422, 1451, 1460, 1461, 1499, 1540, 1542, 1544, 1553, 1594, 1606, 1683, 1700, 1705, 1708, 1718, 1733, 1793, 1806, 1819, 1844, 1866, 1868, 1901, 1949, 1985, 1991, 2022, 2025, 2026, 2073, 2147, 2211, 2219, 2240, 2251, 2257, 2270, 2277, 2283, 2287, 2292, 2326, 2329, 2504, 2505, 2725, 2832]"
255,92,"[56, 79, 102, 137, 148, 233, 280, 318, 332, 398, 423, 489, 513, 520, 523, 549, 612, 624, 685, 691, 700, 721, 730, 745, 758, 789, 910, 920, 968, 973, 983, 1007, 1009, 1050, 1074, 1113, 1132, 1138, 1184, 1195, 1215, 1237, 1261, 1272, 1275, 1279, 1299, 1302, 1459, 1462, 1465, 1501, 1584, 1619, 1627, 1629, 1630, 1657, 1662, 1671, 1712, 1720, 1735, 1761, 1774, 1804, 1818, 1865, 1867, 1887, 1915, 1917, 1974, 1979, 2047, 2051, 2074, 2120, 2136, 2189, 2190, 2249, 2274, 2280, 2294, 2315, 2322, 2423, 2437, 2535, 2691, 2814]"
