Value,Occurrences,Indices
195,34,"[138, 140, 480, 481, 494, 687, 715, 737, 809, 847, 1045, 1262, 1315, 1365, 1540, 1593, 1639, 1865, 2025, 2034, 2101, 2106, 2318, 2352, 2475, 2518, 2551, 2654, 2708, 2807, 2878, 2914, 2919, 2921]"
196,32,"[10, 55, 104, 131, 222, 281, 317, 390, 452, 454, 662, 664, 707, 795, 852, 1009, 1048, 1717, 1807, 1839, 1980, 2239, 2301, 2309, 2324, 2343, 2562, 2622, 2658, 2699, 2764, 2820]"
197,41,"[64, 123, 130, 161, 183, 250, 269, 283, 356, 358, 369, 456, 464, 518, 534, 553, 670, 699, 717, 772, 836, 840, 943, 964, 980, 1162, 1260, 1316, 1398, 1464, 1599, 1692, 1886, 2030, 2111, 2222, 2401, 2668, 2762, 2780, 2871]"
198,40,"[35, 54, 79, 99, 519, 529, 545, 613, 704, 734, 768, 827, 872, 903, 955, 1093, 1166, 1169, 1190, 1364, 1413, 1526, 1654, 1715, 1764, 1781, 2061, 2070, 2153, 2236, 2270, 2283, 2410, 2433, 2528, 2536, 2573, 2681, 2870, 2912]"
199,43,"[216, 277, 313, 319, 374, 552, 668, 678, 755, 763, 775, 848, 889, 982, 1092, 1127, 1264, 1366, 1475, 1683, 1726, 1806, 1838, 1841, 1896, 1901, 1992, 2011, 2149, 2164, 2174, 2417, 2445, 2457, 2472, 2493, 2511, 2586, 2659, 2686, 2698, 2720, 2723]"
200,45,"[2, 147, 177, 193, 214, 221, 460, 571, 578, 701, 708, 885, 951, 959, 979, 1025, 1081, 1118, 1145, 1242, 1270, 1310, 1478, 1731, 1768, 1789, 1918, 2014, 2091, 2255, 2271, 2279, 2293, 2300, 2424, 2441, 2486, 2505, 2724, 2748, 2760, 2777, 2824, 2842, 2844]"
201,44,"[89, 103, 106, 139, 173, 254, 258, 264, 414, 641, 666, 681, 801, 832, 898, 967, 969, 981, 991, 1073, 1100, 1174, 1205, 1217, 1263, 1293, 1296, 1388, 1536, 1550, 1600, 1631, 1634, 1655, 1791, 1971, 2020, 2142, 2535, 2615, 2647, 2752, 2766, 2835]"
202,40,"[33, 156, 165, 306, 385, 434, 642, 728, 738, 741, 762, 1037, 1090, 1151, 1157, 1259, 1313, 1381, 1386, 1461, 1604, 1678, 1725, 1774, 1853, 1917, 1944, 2006, 2015, 2082, 2211, 2238, 2365, 2460, 2487, 2587, 2674, 2759, 2905, 2909]"
203,36,"[5, 42, 125, 335, 337, 410, 465, 576, 656, 820, 875, 1004, 1007, 1010, 1108, 1138, 1180, 1318, 1349, 1516, 1537, 1581, 1756, 1957, 2029, 2039, 2049, 2181, 2415, 2584, 2588, 2600, 2645, 2772, 2774, 2790]"
204,47,"[128, 154, 166, 208, 243, 290, 293, 467, 517, 595, 711, 804, 1013, 1016, 1053, 1239, 1267, 1274, 1278, 1334, 1419, 1449, 1507, 1533, 1587, 1591, 1763, 1879, 1936, 1937, 1998, 2136, 2178, 2193, 2215, 2319, 2345, 2383, 2396, 2489, 2494, 2525, 2653, 2669, 2673, 2873, 2874]"
